"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"16.04.2004","7.145","7.095","7.240","7.030","13.86K","0.95%"
"15.04.2004","7.078","7.030","7.150","6.850","10.32K","1.04%"
"14.04.2004","7.005","7.450","7.460","6.830","42.41K","-5.97%"
"13.04.2004","7.450","8.035","8.045","7.350","37.01K","-7.22%"
"12.04.2004","8.030","8.125","8.200","7.820","16.25K","-0.74%"
"08.04.2004","8.090","8.190","8.265","8.035","14.83K","-1.22%"
"07.04.2004","8.190","8.220","8.285","8.070","14.72K","-0.36%"
"06.04.2004","8.220","8.115","8.275","8.105","13.29K","1.27%"
"05.04.2004","8.117","8.185","8.345","8.020","16.84K","-0.47%"
"02.04.2004","8.155","8.150","8.500","7.935","27.57K","0.09%"
"01.04.2004","8.148","7.930","8.210","7.905","21.49K","2.56%"
"31.03.2004","7.945","7.780","7.950","7.775","17.82K","2.19%"
"30.03.2004","7.775","7.620","7.795","7.610","11.14K","1.97%"
"29.03.2004","7.625","7.720","7.755","7.605","7.83K","-1.19%"
"26.03.2004","7.717","7.595","7.810","7.520","14.52K","1.51%"
"25.03.2004","7.602","7.600","7.650","7.480","15.26K","-0.63%"
"24.03.2004","7.650","7.715","7.785","7.575","18.86K","-0.75%"
"23.03.2004","7.708","7.630","7.720","7.565","10.76K","1.05%"
"22.03.2004","7.628","7.565","7.765","7.515","10.88K","0.86%"
"19.03.2004","7.563","7.460","7.720","7.400","20.00K","1.31%"
"18.03.2004","7.465","7.260","7.480","7.240","21.74K","2.82%"
"17.03.2004","7.260","7.170","7.275","7.120","13.63K","1.30%"
"16.03.2004","7.167","7.140","7.210","7.125","10.21K","0.38%"
"15.03.2004","7.140","7.075","7.165","7.075","8.70K","1.09%"
"12.03.2004","7.063","7.200","7.290","6.940","23.79K","-1.81%"
"11.03.2004","7.193","7.155","7.245","7.065","14.45K","0.11%"
"10.03.2004","7.185","7.165","7.280","7.090","20.75K","0.07%"
"09.03.2004","7.180","7.000","7.200","6.920","16.66K","2.72%"
"08.03.2004","6.990","6.985","7.070","6.890","10.56K","0.00%"
"05.03.2004","6.990","6.770","7.000","6.750","17.48K","3.28%"
"04.03.2004","6.768","6.765","6.870","6.710","11.04K","0.24%"
"03.03.2004","6.752","6.720","6.855","6.555","21.92K","0.40%"
"02.03.2004","6.725","6.950","7.000","6.700","18.54K","-3.17%"
"01.03.2004","6.945","6.715","7.030","6.680","20.57K","3.43%"
"27.02.2004","6.715","6.730","6.790","6.580","17.89K","-0.22%"
"26.02.2004","6.730","6.555","6.755","6.310","35.29K","2.98%"
"25.02.2004","6.535","6.620","6.800","6.510","32.37K","-1.31%"
"24.02.2004","6.622","6.490","6.635","6.490","27.32K","2.03%"
"23.02.2004","6.490","6.550","6.550","6.395","20.86K","-0.66%"
"20.02.2004","6.533","6.655","6.700","6.460","22.94K","-1.88%"
"19.02.2004","6.658","6.675","6.745","6.560","25.89K","-0.63%"
"18.02.2004","6.700","6.785","6.880","6.630","16.13K","-1.18%"
"17.02.2004","6.780","6.585","6.785","6.580","16.13K","3.01%"
"13.02.2004","6.582","6.620","6.740","6.470","22.91K","-0.57%"
"12.02.2004","6.620","6.555","6.720","6.505","22.91K","0.95%"
"11.02.2004","6.558","6.390","6.600","6.310","21.91K","2.66%"
"10.02.2004","6.388","6.425","6.480","6.380","14.04K","-0.62%"
"09.02.2004","6.428","6.260","6.440","6.245","10.42K","2.39%"
"06.02.2004","6.278","6.120","6.490","6.035","18.46K","2.53%"
"05.02.2004","6.123","6.145","6.220","6.090","10.61K","-0.41%"
"04.02.2004","6.148","6.130","6.185","6.070","8.79K","0.41%"
"03.02.2004","6.123","6.050","6.220","6.030","12.73K","1.32%"
"02.02.2004","6.043","6.250","6.300","5.950","25.29K","-3.31%"
"30.01.2004","6.250","6.250","6.295","6.185","14.58K","0.32%"
"29.01.2004","6.230","6.550","6.565","6.120","31.38K","-6.03%"
"28.01.2004","6.630","6.550","6.650","6.500","12.79K","1.14%"
"27.01.2004","6.555","6.290","6.570","6.255","18.78K","3.85%"
"26.01.2004","6.312","6.360","6.360","6.250","8.04K","-0.75%"
"23.01.2004","6.360","6.345","6.385","6.270","11.11K","0.16%"
"22.01.2004","6.350","6.210","6.410","6.165","17.64K","2.29%"
"21.01.2004","6.208","6.330","6.370","6.100","27.48K","-1.82%"
"20.01.2004","6.323","6.320","6.410","6.275","17.42K","-0.11%"
"16.01.2004","6.330","6.195","6.340","6.165","12.54K","1.88%"
"15.01.2004","6.213","6.430","6.430","6.190","23.33K","-3.37%"
"14.01.2004","6.430","6.595","6.625","6.370","24.91K","-2.53%"
"13.01.2004","6.597","6.610","6.680","6.525","15.95K","-0.30%"
"12.01.2004","6.617","6.515","6.795","6.480","20.50K","1.85%"
"09.01.2004","6.497","6.265","6.520","6.215","18.97K","3.57%"
"08.01.2004","6.273","6.260","6.300","6.160","15.51K","0.16%"
"07.01.2004","6.263","6.320","6.335","6.205","15.42K","-1.03%"
"06.01.2004","6.328","6.240","6.475","6.215","24.27K","1.33%"
"05.01.2004","6.245","5.995","6.300","5.995","20.57K","4.69%"
"31.12.2003","5.965","6.000","6.050","5.940","12.36K","-0.47%"
"30.12.2003","5.993","5.935","6.000","5.920","9.72K","1.06%"
"29.12.2003","5.930","5.800","5.935","5.790","10.68K","2.36%"
"24.12.2003","5.793","5.750","5.805","5.735","7.18K","0.78%"
"23.12.2003","5.748","5.720","5.760","5.700","6.92K","0.40%"
"22.12.2003","5.725","5.735","5.775","5.695","8.01K","-0.23%"
"19.12.2003","5.738","5.730","5.740","5.690","8.01K","0.17%"
"18.12.2003","5.728","5.710","5.760","5.625","13.87K","0.35%"
"17.12.2003","5.708","5.645","5.720","5.630","9.11K","1.12%"
"16.12.2003","5.645","5.657","5.715","5.640","9.71K","-0.21%"
"15.12.2003","5.657","5.555","5.680","5.420","11.10K","0.30%"
"12.12.2003","5.640","5.605","5.655","5.580","0.01K","0.77%"
"11.12.2003","5.597","5.615","5.620","5.515","12.03K","-0.41%"
"10.12.2003","5.620","5.660","5.735","5.600","15.24K","-0.62%"
"09.12.2003","5.655","5.560","5.660","5.555","14.01K","1.71%"
"08.12.2003","5.560","5.495","5.565","5.460","11.58K","1.24%"
"05.12.2003","5.492","5.450","5.530","5.425","9.85K","0.37%"
"04.12.2003","5.472","5.495","5.505","5.380","15.06K","-0.36%"
"03.12.2003","5.492","5.520","5.525","5.440","8.03K","-0.51%"
"02.12.2003","5.520","5.485","5.545","5.425","10.90K","0.91%"
"01.12.2003","5.470","5.390","5.570","5.380","22.86K","2.15%"
"26.11.2003","5.355","5.290","5.390","5.290","3.91K","1.08%"
"25.11.2003","5.298","5.250","5.335","5.190","27.85K","1.01%"
"24.11.2003","5.245","5.295","5.305","5.190","32.78K","-0.94%"
"21.11.2003","5.295","5.265","5.325","5.240","24.37K","0.63%"
"20.11.2003","5.262","5.270","5.350","5.235","17.39K","-0.15%"
"19.11.2003","5.270","5.365","5.415","5.250","16.46K","-1.81%"
"18.11.2003","5.367","5.230","5.380","5.220","18.17K","2.68%"
"17.11.2003","5.227","5.400","5.430","5.140","29.59K","-3.47%"
"14.11.2003","5.415","5.295","5.430","5.275","18.91K","2.27%"
"13.11.2003","5.295","5.320","5.370","5.270","17.52K","-0.75%"
"12.11.2003","5.335","5.070","5.345","5.065","37.23K","5.29%"
"11.11.2003","5.067","5.090","5.100","5.040","6.83K","-0.45%"
"10.11.2003","5.090","5.055","5.100","5.035","6.53K","0.63%"
"07.11.2003","5.058","4.955","5.060","4.935","15.18K","2.04%"
"06.11.2003","4.957","5.000","5.010","4.950","8.97K","-0.56%"
"05.11.2003","4.985","5.045","5.070","4.975","10.08K","-0.89%"
"04.11.2003","5.030","4.930","5.060","4.930","12.14K","2.09%"
"03.11.2003","4.927","5.065","5.090","4.920","19.35K","-2.72%"
"31.10.2003","5.065","5.140","5.205","5.015","23.80K","-1.36%"
"30.10.2003","5.135","5.145","5.210","5.115","11.39K","-0.14%"
"29.10.2003","5.142","5.100","5.190","5.070","15.64K","0.88%"
"28.10.2003","5.097","5.190","5.190","5.090","9.77K","-1.83%"
"27.10.2003","5.192","5.170","5.210","5.110","7.50K","0.52%"
"24.10.2003","5.165","5.165","5.220","5.150","15.09K","-0.14%"
"23.10.2003","5.172","5.135","5.190","5.105","15.19K","0.72%"
"22.10.2003","5.135","5.068","5.155","5.055","16.85K","1.32%"
"21.10.2003","5.068","5.005","5.090","4.990","16.67K","1.26%"
"20.10.2003","5.005","4.940","5.030","4.930","11.59K","1.32%"
"17.10.2003","4.940","4.930","4.980","4.890","8.48K","0.37%"
"16.10.2003","4.922","4.950","4.975","4.890","5.24K","-0.51%"
"15.10.2003","4.947","4.930","4.965","4.860","10.98K","0.30%"
"14.10.2003","4.932","4.970","4.975","4.885","11.18K","-0.96%"
"13.10.2003","4.980","4.915","4.985","4.865","12.96K","1.43%"
"10.10.2003","4.910","4.845","4.925","4.840","11.08K","1.40%"
"09.10.2003","4.842","4.875","4.910","4.770","17.52K","-0.57%"
"08.10.2003","4.870","4.880","4.920","4.855","7.72K","-0.20%"
"07.10.2003","4.880","4.815","4.890","4.805","11.68K","1.35%"
"06.10.2003","4.815","4.855","4.905","4.745","31.54K","-0.41%"
"03.10.2003","4.835","5.105","5.140","4.820","47.19K","-5.20%"
"02.10.2003","5.100","5.110","5.140","5.075","7.60K","-0.10%"
"01.10.2003","5.105","5.155","5.165","5.075","15.92K","-0.72%"
"30.09.2003","5.142","5.090","5.190","5.080","15.10K","1.32%"
"29.09.2003","5.075","5.155","5.220","5.070","19.35K","-1.36%"
"26.09.2003","5.145","5.225","5.245","5.135","20.27K","-1.47%"
"25.09.2003","5.222","5.335","5.395","5.210","24.79K","-1.66%"
"24.09.2003","5.310","5.245","5.340","5.225","11.95K","1.24%"
"23.09.2003","5.245","5.280","5.305","5.180","13.63K","-0.57%"
"22.09.2003","5.275","5.285","5.370","5.245","9.87K","-0.32%"
"19.09.2003","5.292","5.270","5.335","5.235","9.85K","0.51%"
"18.09.2003","5.265","5.292","5.375","5.195","20.59K","-0.51%"
"17.09.2003","5.292","5.230","5.305","5.200","11.56K","1.19%"
"16.09.2003","5.230","5.205","5.240","5.175","10.11K","0.38%"
"15.09.2003","5.210","5.215","5.235","5.105","12.98K","-0.13%"
"12.09.2003","5.217","5.345","5.380","5.180","21.59K","-2.39%"
"11.09.2003","5.345","5.270","5.370","5.250","15.87K","1.52%"
"10.09.2003","5.265","5.265","5.290","5.215","10.83K","0.00%"
"09.09.2003","5.265","5.100","5.305","5.100","22.63K","3.09%"
"08.09.2003","5.107","5.150","5.155","5.085","5.95K","-0.83%"
"05.09.2003","5.150","5.020","5.185","5.020","16.03K","2.28%"
"04.09.2003","5.035","5.080","5.090","5.020","4.27K","-0.89%"
"03.09.2003","5.080","5.010","5.090","4.990","10.25K","1.40%"
"02.09.2003","5.010","5.135","5.190","4.970","22.87K","-2.38%"
"29.08.2003","5.132","5.150","5.195","5.120","10.46K","-0.35%"
"28.08.2003","5.150","5.150","5.165","5.090","13.65K","0.37%"
"27.08.2003","5.131","5.005","5.160","4.990","21.44K","2.58%"
"26.08.2003","5.002","4.990","5.005","4.940","20.48K","0.20%"
"25.08.2003","4.992","4.990","5.015","4.975","18.27K","-0.10%"
"22.08.2003","4.997","4.935","5.020","4.925","12.18K","1.05%"
"21.08.2003","4.945","5.010","5.045","4.920","10.98K","-1.53%"
"20.08.2003","5.022","5.005","5.030","4.960","14.40K","0.54%"
"19.08.2003","4.995","4.930","5.025","4.920","12.13K","1.38%"
"18.08.2003","4.927","4.935","4.950","4.885","8.16K","0.00%"
"15.08.2003","4.927","5.025","5.045","4.880","9.09K","-2.14%"
"14.08.2003","5.035","5.025","5.075","4.995","17.75K","0.10%"
"13.08.2003","5.030","4.860","5.040","4.850","17.75K","3.46%"
"12.08.2003","4.862","5.010","5.020","4.820","28.08K","-2.76%"
"11.08.2003","5.000","4.990","5.015","4.925","10.86K","0.16%"
"08.08.2003","4.992","5.045","5.070","4.960","12.85K","-0.91%"
"07.08.2003","5.038","4.970","5.090","4.910","15.77K","1.37%"
"06.08.2003","4.970","4.940","4.985","4.910","6.88K","0.61%"
"05.08.2003","4.940","5.030","5.045","4.910","14.79K","-1.59%"
"04.08.2003","5.020","5.085","5.110","4.955","14.49K","-1.51%"
"01.08.2003","5.097","5.125","5.175","5.060","12.99K","-0.45%"
"31.07.2003","5.120","5.070","5.230","5.045","26.65K","1.19%"
"30.07.2003","5.060","5.155","5.160","5.035","15.84K","-2.03%"
"29.07.2003","5.165","5.170","5.180","5.035","16.98K","-0.58%"
"28.07.2003","5.195","5.075","5.230","5.045","20.42K","2.36%"
"25.07.2003","5.075","5.110","5.110","5.015","16.69K","-0.68%"
"24.07.2003","5.110","5.055","5.170","5.010","38.61K","0.79%"
"23.07.2003","5.070","4.790","5.100","4.790","40.27K","5.85%"
"22.07.2003","4.790","4.745","4.805","4.745","7.90K","0.84%"
"21.07.2003","4.750","4.720","4.790","4.715","9.50K","0.42%"
"18.07.2003","4.730","4.675","4.740","4.630","8.95K","1.11%"
"17.07.2003","4.678","4.660","4.705","4.655","5.66K","0.32%"
"16.07.2003","4.663","4.660","4.705","4.645","7.36K","0.11%"
"15.07.2003","4.658","4.800","4.800","4.650","17.55K","-2.90%"
"14.07.2003","4.797","4.805","4.825","4.770","6.77K","-0.17%"
"11.07.2003","4.805","4.815","4.845","4.765","9.36K","-0.21%"
"10.07.2003","4.815","4.820","4.895","4.795","22.15K","-0.21%"
"09.07.2003","4.825","4.745","4.835","4.735","14.71K","1.69%"
"08.07.2003","4.745","4.730","4.775","4.695","15.55K","0.15%"
"07.07.2003","4.738","4.690","4.750","4.670","12.16K","0.96%"
"03.07.2003","4.693","4.650","4.705","4.630","9.56K","1.03%"
"02.07.2003","4.645","4.580","4.680","4.575","15.94K","1.31%"
"01.07.2003","4.585","4.565","4.610","4.555","7.14K","0.37%"
"30.06.2003","4.568","4.520","4.570","4.510","5.85K","1.11%"
"27.06.2003","4.518","4.535","4.560","4.510","11.25K","-0.11%"
"26.06.2003","4.523","4.555","4.555","4.500","15.81K","-0.92%"
"25.06.2003","4.565","4.510","4.580","4.495","17.71K","1.11%"
"24.06.2003","4.515","4.560","4.565","4.490","17.18K","-0.94%"
"23.06.2003","4.558","4.530","4.565","4.505","10.76K","0.66%"
"20.06.2003","4.528","4.570","4.581","4.520","5.31K","-0.92%"
"19.06.2003","4.570","4.555","4.590","4.510","13.30K","0.26%"
"18.06.2003","4.558","4.610","4.620","4.530","13.30K","-1.13%"
"17.06.2003","4.610","4.620","4.640","4.595","9.44K","-0.04%"
"16.06.2003","4.612","4.570","4.620","4.570","8.84K","0.81%"
"13.06.2003","4.575","4.505","4.585","4.500","15.93K","1.55%"
"12.06.2003","4.505","4.515","4.515","4.475","13.27K","0.11%"
"11.06.2003","4.500","4.470","4.520","4.430","16.55K","0.67%"
"10.06.2003","4.470","4.520","4.530","4.455","11.00K","-1.06%"
"09.06.2003","4.518","4.540","4.560","4.485","6.83K","-0.59%"
"06.06.2003","4.545","4.510","4.590","4.505","14.07K","1.00%"
"05.06.2003","4.500","4.495","4.510","4.475","11.44K","0.00%"
"04.06.2003","4.500","4.520","4.545","4.480","8.21K","-0.22%"
"03.06.2003","4.510","4.515","4.530","4.500","9.05K","0.04%"
"02.06.2003","4.508","4.540","4.565","4.495","10.54K","-0.55%"
"30.05.2003","4.533","4.580","4.590","4.510","12.47K","-0.92%"
"29.05.2003","4.575","4.610","4.640","4.540","14.55K","-1.40%"
"28.05.2003","4.640","4.625","4.645","4.580","9.85K","0.32%"
"27.05.2003","4.625","4.660","4.710","4.620","10.10K","-0.47%"
"23.05.2003","4.647","4.660","4.690","4.625","7.07K","-0.32%"
"22.05.2003","4.662","4.725","4.760","4.650","12.35K","-1.33%"
"21.05.2003","4.725","4.775","4.800","4.700","10.89K","-0.98%"
"20.05.2003","4.772","4.830","4.865","4.755","11.50K","-1.00%"
"19.05.2003","4.820","4.795","4.870","4.795","7.64K","0.63%"
"16.05.2003","4.790","4.780","4.845","4.770","6.93K","0.21%"
"15.05.2003","4.780","4.875","4.890","4.760","13.05K","-1.89%"
"14.05.2003","4.872","4.830","4.890","4.820","10.22K","0.97%"
"13.05.2003","4.825","4.865","4.875","4.820","5.85K","-0.96%"
"12.05.2003","4.872","4.795","4.910","4.770","14.93K","1.50%"
"09.05.2003","4.800","4.805","4.815","4.770","5.01K","-0.04%"
"08.05.2003","4.802","4.742","4.815","4.730","8.98K","1.27%"
"07.05.2003","4.742","4.800","4.815","4.715","10.00K","-1.21%"
"06.05.2003","4.800","4.825","4.835","4.770","11.03K","-0.31%"
"05.05.2003","4.815","4.795","4.825","4.770","7.54K","0.38%"
"02.05.2003","4.797","4.770","4.825","4.740","18.09K","0.46%"
"01.05.2003","4.775","4.660","4.780","4.650","22.03K","2.64%"
"30.04.2003","4.652","4.570","4.670","4.565","9.59K","1.91%"
"29.04.2003","4.565","4.590","4.600","4.560","13.73K","-0.33%"
"28.04.2003","4.580","4.625","4.645","4.535","18.66K","-1.12%"
"25.04.2003","4.632","4.635","4.655","4.620","18.40K","-0.28%"
"24.04.2003","4.645","4.620","4.660","4.600","14.80K","0.43%"
"23.04.2003","4.625","4.590","4.665","4.570","26.92K","0.61%"
"22.04.2003","4.597","4.530","4.605","4.530","15.13K","1.37%"
"21.04.2003","4.535","4.475","4.550","4.465","9.49K","1.45%"
"17.04.2003","4.470","4.475","4.495","4.460","4.06K","-0.33%"
"16.04.2003","4.485","4.520","4.530","4.450","11.24K","-0.84%"
"15.04.2003","4.523","4.535","4.545","4.510","5.56K","-0.33%"
"14.04.2003","4.538","4.485","4.545","4.475","9.76K","1.00%"
"11.04.2003","4.493","4.480","4.500","4.450","4.89K","0.07%"
"10.04.2003","4.490","4.480","4.495","4.455","5.64K","0.16%"
"09.04.2003","4.483","4.480","4.500","4.435","7.76K","0.11%"
"08.04.2003","4.478","4.425","4.530","4.410","13.68K","1.24%"
"07.04.2003","4.423","4.405","4.435","4.380","4.47K","0.18%"
"04.04.2003","4.415","4.415","4.430","4.390","3.27K","0.05%"
"03.04.2003","4.413","4.400","4.435","4.365","7.19K","0.25%"
"02.04.2003","4.402","4.440","4.445","4.350","8.40K","-0.79%"
"01.04.2003","4.437","4.465","4.470","4.415","6.10K","-0.63%"
"31.03.2003","4.465","4.445","4.475","4.430","5.02K","0.72%"
"28.03.2003","4.433","4.390","4.460","4.360","9.67K","0.91%"
"27.03.2003","4.393","4.400","4.415","4.365","10.94K","-0.11%"
"26.03.2003","4.398","4.400","4.415","4.380","5.63K","0.11%"
"25.03.2003","4.393","4.370","4.430","4.350","13.47K","0.57%"
"24.03.2003","4.368","4.360","4.395","4.355","6.79K","0.34%"
"21.03.2003","4.353","4.415","4.430","4.340","13.08K","-1.40%"
"20.03.2003","4.415","4.420","4.455","4.395","9.53K","-0.11%"
"19.03.2003","4.420","4.480","4.495","4.415","12.40K","-0.96%"
"18.03.2003","4.463","4.460","4.495","4.450","10.14K","0.29%"
"17.03.2003","4.450","4.545","4.610","4.445","15.21K","-1.94%"
"14.03.2003","4.538","4.540","4.555","4.515","5.38K","-0.04%"
"13.03.2003","4.540","4.635","4.635","4.500","15.29K","-2.05%"
"12.03.2003","4.635","4.685","4.695","4.630","6.87K","-1.17%"
"11.03.2003","4.690","4.680","4.695","4.640","5.56K","0.21%"
"10.03.2003","4.680","4.690","4.710","4.675","4.63K","-0.17%"
"07.03.2003","4.688","4.675","4.695","4.605","11.29K","0.32%"
"06.03.2003","4.673","4.645","4.710","4.635","9.74K","0.78%"
"05.03.2003","4.637","4.665","4.700","4.605","9.54K","-0.75%"
"04.03.2003","4.672","4.680","4.705","4.655","7.79K","0.00%"
"03.03.2003","4.672","4.600","4.680","4.585","8.96K","1.57%"
"28.02.2003","4.600","4.575","4.660","4.550","13.92K","0.55%"
"27.02.2003","4.575","4.670","4.685","4.570","17.16K","-1.72%"
"26.02.2003","4.655","4.635","4.665","4.610","10.51K","0.28%"
"25.02.2003","4.642","4.720","4.735","4.610","14.02K","-1.55%"
"24.02.2003","4.715","4.665","4.725","4.650","22.44K","1.07%"
"21.02.2003","4.665","4.660","4.675","4.610","15.05K","0.06%"
"20.02.2003","4.662","4.625","4.680","4.605","10.47K","0.80%"
"19.02.2003","4.625","4.555","4.630","4.545","13.50K","1.54%"
"18.02.2003","4.555","4.510","4.595","4.500","12.22K","0.44%"
"14.02.2003","4.535","4.540","4.565","4.500","9.19K","0.04%"
"13.02.2003","4.533","4.515","4.565","4.485","9.45K","0.58%"
"12.02.2003","4.507","4.580","4.595","4.495","17.60K","-1.38%"
"11.02.2003","4.570","4.600","4.615","4.535","15.11K","-0.65%"
"10.02.2003","4.600","4.660","4.685","4.585","18.05K","-1.08%"
"07.02.2003","4.650","4.680","4.735","4.630","14.39K","-0.64%"
"06.02.2003","4.680","4.785","4.815","4.660","15.22K","-1.85%"
"05.02.2003","4.768","4.915","4.980","4.735","25.09K","-3.05%"
"04.02.2003","4.918","4.840","4.930","4.835","23.72K","1.72%"
"03.02.2003","4.835","4.860","4.880","4.810","13.29K","-0.51%"
"31.01.2003","4.860","4.875","4.910","4.835","8.14K","-0.21%"
"30.01.2003","4.870","4.800","4.920","4.780","9.22K","1.35%"
"29.01.2003","4.805","4.875","4.895","4.800","16.13K","-1.44%"
"28.01.2003","4.875","4.835","4.880","4.805","10.09K","0.83%"
"27.01.2003","4.835","4.885","4.930","4.780","7.42K","-1.02%"
"24.01.2003","4.885","4.785","4.950","4.760","15.37K","2.09%"
"23.01.2003","4.785","4.845","4.905","4.780","19.90K","-1.30%"
"22.01.2003","4.848","4.820","4.870","4.820","20.44K","0.58%"
"21.01.2003","4.820","4.805","4.830","4.760","10.25K","0.21%"
"17.01.2003","4.810","4.835","4.845","4.785","7.89K","-0.52%"
"16.01.2003","4.835","4.775","4.850","4.765","5.34K","1.15%"
"15.01.2003","4.780","4.760","4.805","4.720","8.13K","0.31%"
"14.01.2003","4.765","4.835","4.845","4.735","8.84K","-1.55%"
"13.01.2003","4.840","4.870","4.870","4.795","14.78K","-0.68%"
"10.01.2003","4.873","4.855","4.885","4.820","6.35K","0.37%"
"09.01.2003","4.855","4.870","4.890","4.815","0.01K","-0.25%"
"08.01.2003","4.867","4.815","4.885","4.770","10.74K","1.08%"
"07.01.2003","4.815","4.925","4.925","4.785","16.07K","-1.93%"
"06.01.2003","4.910","4.900","4.945","4.890","15.72K","0.14%"
"03.01.2003","4.903","4.823","4.920","4.780","11.95K","1.66%"
"02.01.2003","4.823","4.790","4.835","4.750","21.81K","0.23%"
"31.12.2002","4.812","4.680","4.820","4.650","17.46K","2.97%"
"30.12.2002","4.673","4.730","4.755","4.665","14.83K","-1.06%"
"27.12.2002","4.723","4.705","4.735","4.680","10.76K","0.38%"
"26.12.2002","4.705","4.660","4.715","4.645","8.89K","0.92%"
"24.12.2002","4.662","4.665","4.680","4.630","5.03K","0.15%"
"23.12.2002","4.655","4.630","4.680","4.615","2.77K","0.50%"
"20.12.2002","4.632","4.720","4.730","4.605","4.81K","-1.97%"
"19.12.2002","4.725","4.680","4.790","4.660","9.22K","1.18%"
"18.12.2002","4.670","4.645","4.680","4.615","12.04K","0.54%"
